date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-06-04,18.9,10.8,23.6,0,,32,9.5,29.6,1021.1,
2023-06-05,20.4,10.2,27.1,0,,74,5.6,24.1,1021.1,
2023-06-06,20,9.9,27.7,0,,76,7.7,31.5,1020.7,
2023-06-07,20.4,12.2,27.7,0,,71,6.8,27.8,1019,
2023-06-08,20.8,10.6,28.2,0,,65,5.7,25.9,1016.3,
2023-06-09,21.7,10.4,28.6,0,,33,4.5,22.2,1013.3,
2023-06-10,21.6,12.6,29.9,0,,15,5.1,20.4,1009.8,
2023-06-11,21.3,12.3,29.5,0,,22,6.8,27.8,1009.5,
2023-06-12,19.7,13.5,24.7,0,,62,10.2,31.5,1012,
2023-06-13,18.7,11.6,25,0,,67,7.4,24.1,1012.7,
2023-06-14,21.2,13,27.7,0,,29,4.4,16.7,1013.5,
2023-06-15,23.2,12.9,31.1,0,,42,5.1,22.2,1012.9,
2023-06-16,24.3,17.4,30.4,0.2,,87,7.7,27.8,1009.2,
2023-06-17,22.7,17.5,30.6,0.1,,114,4.9,22.2,1007.4,
2023-06-18,22.2,17.3,28.7,11.9,,305,5.7,24.1,1011.4,
2023-06-19,21.9,14.6,29.1,0.7,,12,4.9,27.8,1014.2,
2023-06-20,23.2,14.6,30.2,3.2,,340,3.9,18.5,1016,
2023-06-21,24.9,16.5,33,0,,26,5,24.1,1016.4,
2023-06-22,25.8,15,32.7,0,,350,4,20.4,1018.4,
2023-06-23,27.8,17.8,35.4,0,,283,3.7,18.5,1016.1,
2023-06-24,27.8,17.8,36.6,0,,84,5.4,20.4,1014.1,
2023-06-25,22.1,16.9,30.2,0,,329,5.3,25.9,1013.1,
2023-06-26,22.9,17.8,29.9,5,,321,4,20.4,1011.8,
2023-06-27,25.1,14,32.4,0,,284,5.3,29.6,1011.9,
2023-06-28,17.7,13.6,22.5,0,,39,6.3,22.2,1012.5,
2023-06-29,20.3,11.9,27.4,11.1,,273,5.6,27.8,1014.5,
2023-06-30,22.7,10.4,29.9,0,,286,4.5,24.1,1013.1,
2023-07-01,24.6,12.4,33,0,,275,4.2,22.2,1009,
2023-07-02,24.9,15.3,31.1,0,,258,6.6,27.8,1006.5,
2023-07-03,25.1,16.5,32.5,0,,357,4.5,22.2,1010.4,
2023-07-04,25.7,17.3,34.5,0,,44,5.8,20.4,1013.8,
2023-07-05,26.4,18.5,33.8,17.5,,34,5.6,24.1,1013.3,
2023-07-06,26.1,16.6,35.2,0,,7,5.1,24.1,1011.9,
2023-07-07,25.2,17.7,33,0,,255,4.9,22.2,1012.8,
2023-07-08,22.7,12.5,27.8,1.7,,333,6,25.9,1015.9,
2023-07-09,23.8,11.4,31,0,,336,5,27.8,1017.5,
2023-07-10,25.7,14.5,33.4,0,,305,5.3,27.8,1016.9,
2023-07-11,25.7,15.1,33.4,0,,349,4.6,29.6,1014.9,
2023-07-12,26.6,18.6,33.7,0,,50,6.2,24.1,1016,
2023-07-13,30.2,18.5,38.7,2.2,,273,5,25.9,1013.4,
2023-07-14,26.5,18.5,33.5,10.6,,313,5.7,24.1,1014.1,
2023-07-15,26.9,19,33.8,2.2,,57,6.7,25.9,1017.5,
2023-07-16,28.2,17.8,36.6,0,,30,4.5,22.2,1016.6,
2023-07-17,29.6,17.2,38,0,,32,4.7,18.5,1015.7,
2023-07-18,29.1,18.5,37,0,,11,6.2,24.1,1013.6,
2023-07-19,28.6,15.9,36.5,0,,287,6.1,25.9,1012.3,
2023-07-20,25.8,18.2,35.1,2.2,,282,6.6,24.1,1007.9,
2023-07-21,26.8,17.9,34,6.1,,53,6.2,27.8,1012.5,
2023-07-22,26.9,18.7,34.6,2,,274,8.9,35.2,1012.3,
2023-07-23,23.9,16.4,28.7,1.1,,38,5.9,25.9,1015.4,
2023-07-24,26.8,15.2,35.1,0,,300,5.3,25.9,1014.5,
2023-07-25,29.8,16.5,40.1,0,,303,3.6,24.1,1007.1,
2023-07-26,29.2,19.1,39.3,0,,330,7.7,35.2,1000.3,
2023-07-27,19.5,12,23.5,2.1,,213,7.3,25.9,1007.5,
2023-07-28,21.6,10,30,2.3,,263,5.7,27.8,1014.1,
2023-07-29,24.9,12,33.6,0,,289,3.8,22.2,1012.3,
2023-07-30,27.4,15.1,35.7,0,,280,4,20.4,1010.3,
2023-07-31,21.8,15.6,26.6,5.6,,49,6.5,24.1,1009.9,
2023-08-01,24.8,14.6,32,0.6,,17,3.1,16.7,1009.8,
2023-08-02,25.6,15.5,35.1,0,,332,5.3,29.6,1006.9,
2023-08-03,27.8,15.7,36.5,0,,50,3.7,18.5,1009.5,
2023-08-04,30.4,20.4,40.5,0,,50,5.3,24.1,1009.8,
2023-08-05,28.2,21.1,36.3,0,,77,11.9,38.9,1008.7,
2023-08-06,24.5,20.2,28.8,0,,112,6.5,29.6,1001.6,
2023-08-07,23.1,17.2,30.1,1.4,,258,11.4,35.2,1006.9,
2023-08-08,18.8,11.5,24.2,0.3,,273,6.7,20.4,1014.8,
2023-08-09,20.7,10.1,29.1,0.4,,40,5.5,20.4,1018.2,
2023-08-10,21.7,13,30.1,0,,22,6.5,24.1,1017.1,
2023-08-11,23.6,16.4,30.3,0,,307,4.7,20.4,1018.6,
2023-08-12,23.8,17.9,30.9,0,,55,6,25.9,1020.1,
2023-08-13,24.8,15.3,32.5,0,,29,4.7,24.1,1020,
2023-08-14,25.7,15,33.7,0,,42,6.8,29.6,1020.4,
2023-08-15,26,20,32.7,0,,43,10.1,37,1019,
2023-08-16,27,19.1,34.1,0.8,,52,8.9,35.2,1017.2,
2023-08-17,26.9,18,34.9,0.1,,37,8.6,35.2,1016.4,
2023-08-18,28.1,19.4,35.8,0,,50,7.1,31.5,1016.6,
2023-08-19,27.4,18.5,34.8,0,,54,6.8,29.6,1017.4,
2023-08-20,28.5,15.1,37.6,0,,9,4.7,25.9,1016.8,
2023-08-21,29.3,18.5,38.1,0,,345,4.7,22.2,1016.4,
2023-08-22,29.3,18.6,37.9,0,,15,5,22.2,1017,
2023-08-23,30.2,19.2,38.2,0,,19,4.7,20.4,1015.4,
2023-08-24,28.3,19.3,36.3,0,,37,6.5,24.1,1013.9,
2023-08-25,28.3,18.6,35.5,0,,353,5.1,22.2,1014,
2023-08-26,29.4,19.4,37.8,0,,29,4.4,20.4,1013,
2023-08-27,28.4,20.1,36.8,0,,85,5.7,20.4,1012,
2023-08-28,28.6,15.5,36.9,0,,101,4.6,18.5,1009.7,
2023-08-29,29.1,17.4,38.1,0,,94,8.1,33.3,1005.7,
2023-08-30,25.7,19.6,33.6,0,,72,6.9,25.9,1004.7,
2023-08-31,25,15.6,32.7,1.6,,288,6,29.6,1009.6,
2023-09-01,23.9,13.7,31.3,0,,9,4.4,22.2,1015.8,
2023-09-02,23.8,14.8,31.5,0,,44,5,22.2,1019.9,
2023-09-03,23.8,13.4,33.6,0,,336,4.7,20.4,1018.4,
2023-09-04,20.5,17.5,26,1.1,,52,7.8,31.5,1016.7,
2023-09-05,22.8,17.9,28.4,0,,34,12.7,46.3,1019.4,
2023-09-06,22.8,15.5,29.7,0,,31,7.7,33.3,1022,
2023-09-07,22.9,15.5,30.8,0,,36,9.5,35.2,1022.3,
2023-09-08,22.2,9.7,29.2,0,,34,8.7,38.9,1021.6,
2023-09-09,21.4,7.9,30.8,0,,5,4.7,18.5,1019.5,
2023-09-10,21.7,11.7,29,0,,55,5.9,24.1,1020.5,
2023-09-11,20.6,9.1,28.6,0,,121,4.1,16.7,1019,
2023-09-12,21.7,9.6,31.5,0,,55,3.4,16.7,1016.7,
2023-09-13,23.5,12.4,32.9,0,,30,3.9,16.7,1016.7,
2023-09-14,24.4,12,33.5,0,,256,4.7,18.5,1014.7,
2023-09-15,23.5,18,29.8,0,,51,6.6,22.2,1016.6,
2023-09-16,21.2,18.8,24.4,0.8,,54,10.2,27.8,1021.4,
2023-09-17,21.1,13.7,27.7,0,,67,7.7,27.8,1022.6,
2023-09-18,19.8,10.7,27.4,0,,74,4.7,20.4,1022,
2023-09-19,18.1,9.7,26.7,0,,49,5,16.7,1018.6,
2023-09-20,20.5,13.3,28.4,0,,183,5.9,16.7,1017.1,
2023-09-21,22.1,12,30.7,0,,12,4.1,18.5,1016.3,
2023-09-22,23.4,14.4,31.5,0.7,,338,3.7,16.7,1014.3,
2023-09-23,24.6,15.5,34.4,0,,36,5.5,20.4,1014.8,
2023-09-24,24.2,19.1,32.3,0,,61,10.8,35.2,1015,
2023-09-25,23.3,15.4,29.3,0,,55,11.3,44.5,1020.2,
2023-09-26,22.7,14.1,30,0,,44,10.5,44.5,1021.5,
2023-09-27,22.7,16.8,29.2,0,,42,10.4,44.5,1021.4,
2023-09-28,21.7,13.5,29.4,0,,25,9.9,38.9,1020,
2023-09-29,21.4,11.9,30.1,0,,9,7.8,31.5,1019.8,
2023-09-30,21.1,10.5,29.8,0,,355,3.9,22.2,1018.8,
2023-10-01,19.9,9.3,28.8,0,,29,4.7,20.4,1018.1,
2023-10-02,17.5,13.5,23.2,0.5,,74,5.1,20.4,1022.9,
2023-10-03,16.2,6.1,24.9,0,,296,4.4,18.5,1025.7,
2023-10-04,18.9,6.4,28.5,0,,295,5.4,22.2,1022.1,
2023-10-05,19.2,13.2,26.3,0,,60,6.9,27.8,1024,
2023-10-06,18.1,9.8,25.1,0,,68,4.4,22.2,1022.3,
2023-10-07,17.2,7.1,25.5,0,,270,6.9,27.8,1021.8,
2023-10-08,16.4,7.6,28.2,0,,251,10.4,37,1014,
2023-10-09,12.7,7.6,17.9,0,,128,5.8,27.8,1023.3,
2023-10-10,12.7,4.2,21,0,,54,5.8,22.2,1020.4,
2023-10-11,11.8,2.3,20.3,0,,52,3.8,18.5,1027.3,
2023-10-12,14.7,3.2,24.2,0,,288,4.4,20.4,1023.2,
2023-10-13,15.2,7.2,24.7,0,,229,4.9,16.7,1019.9,
2023-10-14,15.5,6.7,27.1,0,,56,4.2,14.8,1017.4,
2023-10-15,18.6,6.8,27.5,0,,267,4.4,22.2,1009,
2023-10-16,10.7,5.1,18.5,8.4,,160,6.6,22.2,1016.3,
2023-10-17,9.2,1.3,16.1,2,,40,5,20.4,1022.6,
2023-10-18,11.6,5.5,19.1,0,,69,5.3,16.7,1019.4,
2023-10-19,12.3,2.2,20.5,0,,293,3.5,18.5,1014.6,
2023-10-20,16.7,6.2,26,0,,281,4.5,22.2,1007.7,
2023-10-21,19.7,8,32,0,,300,4.5,24.1,1010.1,
2023-10-22,19.4,8.7,28.8,0,,279,4.6,18.5,1012.9,
2023-10-23,17.9,8.7,26.3,0,,242,4.4,16.7,1015.9,
2023-10-24,14.2,7,24.5,0,,347,3.2,16.7,1015.9,
2023-10-25,18.5,9.6,26.8,0,,280,7.2,35.2,1006.7,
2023-10-26,18.8,11.8,25,0.5,,232,6.9,25.9,1004.4,
2023-10-27,17.2,9.7,23.3,0,,252,4.1,14.8,1002,
2023-10-28,18.6,13,24.7,0,,249,9.2,33.3,1005.8,
2023-10-29,14.7,8,24.5,0,,274,4.4,18.5,1016.2,
2023-10-30,13.5,5.2,25.7,0,,316,3.6,14.8,1019,
2023-10-31,15.7,4.6,25.7,0,,334,3.2,14.8,1013.6,
2023-11-01,15.6,6.9,22.1,0,,259,9,33.3,1011.7,
2023-11-02,11.8,5.7,16.4,0,,47,6.2,22.2,1012.3,
2023-11-03,12.6,6.5,19.2,0,,28,5.4,20.4,1004.6,
2023-11-04,14.3,13,15.5,61.6,,245,6.9,25.9,999.1,
2023-11-05,13,8.2,20.5,0.5,,234,6.8,29.6,1002.2,
2023-11-06,14.7,9,21,0,,244,9.3,31.5,1010.4,
2023-11-07,11.2,4.7,21.7,0,,12,2.9,14.8,1019.8,
2023-11-08,11,4.6,16.4,0,,278,7.4,24.1,1015,
2023-11-09,6.8,1,15,0,,234,5,16.7,1021,
2023-11-10,8.2,-1.5,15.9,0,,39,4.2,16.7,1018,
2023-11-11,10.4,6.5,13.6,1.5,,265,5.7,35.2,1004.2,
2023-11-12,8.9,4.5,13.2,0,,239,16.1,44.5,1009.1,
2023-11-13,4.7,-2.5,13.7,0,,286,3.8,14.8,1016.8,
2023-11-14,10.6,-0.1,18.2,0,,234,8.6,27.8,1013.5,
2023-11-15,11.7,8.2,14.7,2.4,,248,7.5,22.2,1008.2,
2023-11-16,9.8,2.5,16.7,0.8,,264,5.7,18.5,1015.8,
2023-11-17,5.9,-1.1,9,0,,27,4.1,16.7,1013.2,
2023-11-18,6.5,4.2,8.1,3,10,302,6.2,22.2,1007.8,
2023-11-19,5.3,-0.6,11.2,5.6,,107,4.7,24.1,1014.5,
2023-11-20,3.7,-3.4,10.5,0,,345,4.4,16.7,1013.2,
2023-11-21,7.4,0,15,0,,236,5.1,18.5,1012.4,
2023-11-22,7.3,5.7,8.4,1,,48,9,29.6,1015.2,
2023-11-23,4.5,1.9,7.4,3,,192,9.8,29.6,1022.2,
2023-11-24,7.8,2.5,11.1,0,,232,10.5,27.8,1003.2,
2023-11-25,4.7,1,9.8,10.4,10,18,8.3,29.6,994.7,
2023-11-26,2.1,0.2,5.2,18.5,,303,9,35.2,996.3,
2023-11-27,1.5,-3.1,5.8,0.5,,253,8.9,31.5,1011.4,
2023-11-28,1.9,-3.1,5.7,0,,52,5,16.7,1003.6,
2023-11-29,4.7,1,9.7,2.3,,233,11.9,33.3,1003.6,
2023-11-30,1.1,-4,6.1,0,,293,3.7,18.5,1016.3,
2023-12-01,5.1,-2.7,11.2,0,,230,6.3,20.4,1009.2,
2023-12-02,9.7,1.2,16.6,0,,238,4.6,16.7,1005,
2023-12-03,8.3,3.2,15.4,0,,232,9.2,27.8,1011.3,
2023-12-04,1.1,-4.7,3.7,0,,78,6.3,16.7,1026.2,
2023-12-05,0.2,-6,3.5,0.5,,20,4.8,16.7,1022.3,
2023-12-06,4.8,3.5,8.3,0,,41,8.9,31.5,1016,
2023-12-07,0.2,-0.9,5.3,5.6,10,48,9.5,35.2,1018.5,
2023-12-08,-0.1,-1.2,0.6,0,,318,3,11.1,1021,
2023-12-09,0,-0.9,0.7,0,,89,4.1,13,1021.7,
2023-12-10,0.9,0.5,1.2,0,,236,4.9,11.1,1018.5,
2023-12-11,1.5,-2.4,3.2,0,,225,6.8,22.2,1017.2,
2023-12-12,3.7,-2.6,9.2,0.5,,237,7.7,22.2,1014.1,
2023-12-13,2.5,-1.4,5.2,0,,14,4.2,14.8,1011,
2023-12-14,5.8,-0.2,10,0,,264,5.8,24.1,1006.7,
2023-12-15,3.9,2.7,8.1,7.9,,75,8.1,24.1,1022.8,
2023-12-16,2.6,0.2,4.4,0.3,,40,8,29.6,1035.5,
2023-12-17,0.6,-2.1,3.3,0,,235,8,25.9,1037.8,
2023-12-18,3.1,-0.7,8.7,0,,232,7.8,22.2,1031.3,
2023-12-19,3.6,-3.5,10.5,0,,245,4.1,14.8,1025.5,
2023-12-20,3.9,-2.8,9,0,,232,5,13,1013.5,
2023-12-21,4.2,1,9.3,0,,212,7.8,14.8,1006.7,
2023-12-22,3.7,0,8,0,,262,16.9,31.5,995.6,
2023-12-23,4.9,2.8,8.5,0,,278,17.3,44.5,998.8,
2023-12-24,4.7,-2,11,0,,274,8.1,18.5,1008.6,
2023-12-25,10.4,4,17,0,,265,20.3,35.2,1010.1,
2023-12-26,10.7,4,18,0,,264,11.8,22.2,1014.7,
2023-12-27,7.5,3,16.6,0,,277,9.9,18.5,1020.3,
2023-12-28,4.9,-3.3,12.2,0,,275,5.4,14.8,1025.7,
2023-12-29,5.6,0.4,12.7,0,,264,10.3,22.2,1019.5,
2023-12-30,5.5,2,12,0,,270,7.9,18.5,1018,
2023-12-31,4.9,0,14,0,,34,3.9,11.1,1019.5,
2024-01-01,4.8,-3.9,11.2,0,,272,10.3,20.4,1013.8,
2024-01-02,6.1,2,11.2,0,,258,9,22.2,1013,
2024-01-03,5.1,0,8,0,,259,12.1,25.9,1008.5,
2024-01-04,8,4,14.1,0,,264,16.1,24.1,1005,
2024-01-05,8.2,3,15.8,0,,266,13.6,27.8,1012.5,
2024-01-06,5.9,0.3,12.2,0,,29,4.6,11.1,1010.7,
2024-01-07,4.9,2,7,9.3,,62,19.6,33.3,1001.1,
2024-01-08,-0.8,-5,5.3,20.1,,77,20.6,33.3,1010.8,
2024-01-09,-4.1,-5,-1.8,0.5,,61,16.5,29.6,1028.9,
2024-01-10,-3.4,-9.4,1.1,0.8,20,257,13.2,20.4,1031.7,
2024-01-11,-3,-7.5,3.3,0,,262,17.7,25.9,1022.1,
2024-01-12,-2.5,-4,0,0.8,,237,9,18.5,1019.5,
2024-01-13,-2.2,-8.3,2.5,1,,257,13.9,29.6,1019.6,
2024-01-14,-0.4,-6,5,0,,261,17.5,29.6,1010.9,
2024-01-15,1.7,-5.4,7.7,0,,264,6.5,16.7,1005.8,
2024-01-16,3.2,-1,8.1,0,,267,11.7,29.6,1008.1,
2024-01-17,0.8,-9,5.8,0,,6,3.7,13,1015.8,
2024-01-18,5.3,-1.3,10.5,0,,259,7.5,16.7,1004.8,
2024-01-19,5.6,2,13.1,1.5,,282,15.8,25.9,1005.5,
2024-01-20,-0.8,-4,4,23.1,,60,14.3,29.6,1024,
2024-01-21,-4.4,-9.9,-0.9,2.5,119,276,9.7,24.1,1033.5,
2024-01-22,-6.7,-12,-1.9,0,109,257,7.8,16.7,1036.7,
2024-01-23,-6.8,-10,-5,0,,250,11.2,18.5,1028.2,
2024-01-24,-4,-5.3,-1.6,0,99,245,11.8,22.2,1026.7,
2024-01-25,1.6,-5.5,7.6,0,30,270,10.3,20.4,1015.3,
2024-01-26,2.5,-1,7,20.1,30,213,6.9,14.8,1018.6,
2024-01-27,0.8,-3,5,2,,237,5,13,1020.4,
2024-01-28,1.2,-2,6.1,0.7,,269,5.8,22.2,1030.8,
2024-01-29,0.8,-2,5,0,,53,5.5,16.7,1038.9,
2024-01-30,0.6,-6,4.9,0,,308,6.8,14.8,1040.6,
2024-01-31,1.2,-6.1,7.6,0,,264,10.2,22.2,1034.3,
2024-02-01,1.6,-6.3,8.4,0,,261,9.4,22.2,1025,
2024-02-02,2.2,-3.8,5.3,0,,259,7.2,18.5,1023.6,
2024-02-03,3.6,-2.5,10.4,0,,247,12.6,25.9,1020.4,
2024-02-04,6.3,2,14,0,,269,9.8,20.4,1016.2,
2024-02-05,12.1,5.3,19.8,0,,263,20,44.5,1011.5,
2024-02-06,13.6,8,21.1,0,,270,18.4,40.8,1013.5,
2024-02-07,11.1,4.7,18,0,,263,19.4,33.3,1009.5,
2024-02-08,11.2,7,17,0,,269,13.2,31.5,1008,
2024-02-09,10.4,5,17,0,,268,12.4,29.6,1007,
2024-02-10,11.2,7,17,0,,247,6.9,22.2,1006.3,
