date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-11-21,7.5,6.5,8.5,,,66,5.6,,1030.6,
2016-11-22,5.5,5,6.2,,,54,6.6,,1032.1,
2016-11-23,6.1,4.2,9,,,,4,,1031.7,
2016-11-24,6,4.2,7.1,,,277,5.7,,1027.8,
2016-11-25,3.6,2.1,6.1,,,260,6.3,,1023.5,
2016-11-26,3.7,2.2,5,,,83,6,,1024.4,
2016-11-27,4.8,3.6,6.2,,,252,12.3,,1013.9,
2016-11-28,5.1,3.7,6.5,,,70,9.5,,1013.3,
2016-11-29,1.5,-1.2,3.6,,,42,11,,1024.8,
2016-11-30,-1.5,-4.2,1.6,,,251,8.1,,1029.7,
2016-12-01,-0.1,-3,4.7,,,238,7.5,,1019.4,
2016-12-02,4,-0.5,9.7,,,257,14.3,,1005.3,
2016-12-03,2.3,-2,7.5,,,271,9.8,,1020.8,
2016-12-04,-0.2,-4.7,5.6,,,256,4.7,,1031.3,
2016-12-05,-1.8,-5.2,4.2,,,127,4.7,,1036.4,
2016-12-06,-0.1,-4.2,5.2,,,250,7.7,,1027.2,
2016-12-07,-0.1,-4,4,,,93,5,,1037.3,
2016-12-08,1.1,-0.9,4.2,,,239,11.9,,1037.2,
2016-12-09,3.6,0.5,8.6,,,243,7.1,,1025.2,
2016-12-10,4.7,0,9.5,,,227,7.7,,1022.7,
2016-12-11,6.7,3.1,12,,,230,6.2,,1017,
2016-12-12,6.3,2.5,8.2,,,250,7.1,,1011.6,
2016-12-13,-0.5,-4.2,4.1,,,32,14,,1027,
2016-12-14,-3.2,-6.4,0.5,,,246,10.4,,1028.1,
2016-12-15,-0.7,-5,4.5,,,297,5.9,,1025.4,
2016-12-16,-1.3,-6.2,1.5,,,35,10.1,,1037.1,
2016-12-17,-2.5,-6.4,1,,,246,9.5,,1039.4,
2016-12-18,-3,-7.7,3.5,,,300,3.5,,1034.7,
2016-12-19,-5.6,-9,-1,,,181,3.6,,1035.6,
2016-12-20,-2.3,-8.7,2.5,,,273,6.3,,1033.4,
2016-12-21,0.4,-1.5,2,,,7,5.1,,1038.2,
2016-12-22,0.2,-2.2,3.2,,,287,3.8,,1035.6,
2016-12-23,-0.4,-5.2,7,,,282,3.8,,1032.9,
2016-12-24,-1.4,-6.2,3.7,,,259,6.8,,1031.7,
2016-12-25,-1.8,-4.2,1.7,,,241,6.8,,1023.3,
2016-12-26,-0.8,-6.5,4,,,254,4.7,,1025.7,
2016-12-27,2,-2.9,5.7,,,233,5,,1023.5,
2016-12-28,-0.2,-4,1.5,,,314,5.4,,1022.3,
2016-12-29,0.8,-0.5,2.5,,,16,12.2,,1030.5,
2016-12-30,-0.6,-2.2,0.7,,,3,9.3,,1034.8,
2016-12-31,-1.7,-4.5,1.5,,,250,6.9,,1032.1,
2017-01-01,-1.2,-4.5,4.1,,,252,9,,1024.5,
2017-01-02,0.3,-4.2,6.1,,,242,8.9,,1018.7,
2017-01-03,-0.1,-4.6,4.6,,,314,5.7,,1018.1,
2017-01-04,-1.3,-7,4.2,,,249,7.2,,1014.8,
2017-01-05,1.7,-0.5,4,,,239,6.8,,1008.8,
2017-01-06,-4.1,-8.4,0.5,,,37,16.4,,1014.7,
2017-01-07,-9.8,-11.2,-8,,,223,9.2,,1020.2,
2017-01-08,-11.2,-12,-10.2,,,216,9.2,,1018.3,
2017-01-09,-12.2,-17.3,-7.7,,,66,4.8,,1024.4,
2017-01-10,-11.7,-18,-4.5,,,16,8.7,,1024.8,
2017-01-11,-5.8,-9.9,-3.5,,,242,12,,1019.2,
2017-01-12,-9.2,-13.5,-5.9,,,250,12.2,,1017,
2017-01-13,-5.1,-10.5,0.2,,,338,5,,1015.2,
2017-01-14,-1.5,-7.9,2.7,,,286,10.2,,1005,
2017-01-15,-4.9,-12.2,1,,,225,4.7,,1018,
2017-01-16,-7.8,-14.9,-0.7,,,20,7.5,,1023.6,
2017-01-17,-1.3,-2.2,-0.7,,,52,21.5,,1026.7,
2017-01-18,-1.9,-5,-0.7,,,60,21.3,,1033.6,
2017-01-19,-6,-11.2,-4.2,,,66,15.8,,1039.3,
2017-01-20,-8.3,-11.9,-3.2,,,269,9.3,,1038.7,
2017-01-21,-7.5,-9.2,-5,,,265,9.6,,1034,
2017-01-22,-3.8,-9.9,1.5,,,244,3.6,,1037,
2017-01-23,-0.3,-2,1.6,,,164,3.6,,1033.4,
2017-01-24,-0.1,-3.7,2.2,,,273,6,,1024.9,
2017-01-25,-3.4,-6.7,-1,,,245,7.4,,1027.1,
2017-01-26,-4.9,-10.5,-2.2,,,141,5.7,,1033.9,
2017-01-27,-8.5,-16,-4.4,,,263,6.9,,1032.1,
2017-01-28,-4.3,-8.9,1.7,,,251,3.5,,1031.1,
2017-01-29,-6.1,-11.7,-1.5,,,38,3.8,,1032.7,
2017-01-30,-2.2,-3,-1.5,,,70,7.4,,1034.4,
2017-01-31,-5,-10.6,1,,,80,4.2,,1033.1,
2017-02-01,-6.5,-12.5,0.7,,,219,5.3,,1030.6,
2017-02-02,-4.2,-10.9,3.2,,,183,4.5,,1028.6,
2017-02-03,2.5,-4.4,8.7,,,226,7.7,,1020.4,
2017-02-04,6.4,2.7,11.7,,,237,9.3,,1014.4,
2017-02-05,4.9,0.7,9.2,,,251,7.1,,1010.7,
2017-02-06,0.8,-1.6,3.1,,,50,8.3,,1014.2,
2017-02-07,1,-0.5,1.6,,,57,17.1,,1016,
2017-02-08,-2.1,-4,-0.5,,,57,16.2,,1024.6,
2017-02-09,-5.2,-6.4,-4.2,,,69,17,,1034.7,
2017-02-10,-5.7,-8.9,-3.9,,,58,10.8,,1037.3,
2017-02-11,-7,-8,-6.2,,,61,11.4,,1037.8,
2017-02-12,-5.6,-8.2,-3,,,42,8.3,,1041.3,
2017-02-13,-4.3,-5.7,-2.7,,,34,4.4,,1040.3,
2017-02-14,-3.4,-7,-0.7,,,256,12,,1035,
2017-02-15,-2.2,-9.2,3.7,,,217,5.3,,1033.5,
2017-02-16,-2.3,-7.2,3.7,,,257,5,,1037.5,
2017-02-17,-0.9,-8.2,7,,,186,4.8,,1027.4,
2017-02-18,1.7,-2.6,5.7,,,122,5.7,,1022.9,
2017-02-19,2.1,1,3.7,,,67,11.7,,1026.5,
2017-02-20,2.4,1,3.6,,,251,6.6,,1020.4,
2017-02-21,3.8,-0.7,8,,,249,10.8,,1015.2,
2017-02-22,8.3,3,14.2,,,255,10.5,,1013.6,
2017-02-23,11.6,7,17.5,,,255,14.6,,1010.6,
2017-02-24,12.5,6.2,17.7,,,257,12.8,,1009.5,
2017-02-25,6.2,0.6,13.5,,,72,9.5,,1018.3,
2017-02-26,2.8,-2.8,10,,,273,5.3,,1026.6,
2017-02-27,7.6,2.5,14.2,,,241,5.9,,1019.9,
2017-02-28,8.6,2.2,16.7,,,55,5.1,,1015.8,
2017-03-01,9.6,2.5,18.2,,,40,4.8,,1007.9,
2017-03-02,8,3.7,10.2,,,213,7.1,,1013.1,
2017-03-03,8.2,4.1,14.1,,,179,5.3,,1019.9,
2017-03-04,8.3,0.7,17.2,,,109,6.6,,1022.5,
2017-03-05,9.2,2.2,17.7,,,95,5.3,,1017.4,
2017-03-06,9.3,4.5,16.5,,,284,8.9,,1009.6,
2017-03-07,8.8,1,17.2,,,86,7.5,,1009.9,
2017-03-08,10.5,8.1,13.7,,,57,15.6,,1016.6,
2017-03-09,7.1,4,10.7,,,56,10.7,,1019.8,
2017-03-10,7.3,6.2,9.2,,,23,8.6,,1011.8,
2017-03-11,8.1,7,9.5,,,165,5.6,,1012,
2017-03-12,6,2.2,10.2,,,93,6,,1014.7,
2017-03-13,5,3.7,6.1,,,292,7.5,,1019,
2017-03-14,6.8,3.7,10.1,,,291,7.5,,1023.9,
2017-03-15,7.4,5.7,11.5,,,279,5.9,,1024,
2017-03-16,7.6,5.1,11.1,,,286,8.4,,1019.5,
2017-03-17,5.8,2.7,10.5,,,306,7.7,,1018.4,
2017-03-18,8.3,1,14.6,,,233,9.3,,1010.4,
2017-03-19,11.3,3.7,16.5,,,278,13.1,,1005.1,
2017-03-20,9,2,16.7,,,221,6.9,,1012.2,
2017-03-21,12,5.6,19,,,117,5.2,,1015.4,
2017-03-22,11.8,4.5,19.7,,,91,9,,1018.3,
2017-03-23,10.4,2.2,18.2,,,78,9.8,,1022.6,
2017-03-24,11.9,2.2,22,,,273,5.9,,1023.1,
2017-03-25,9.2,8,11.5,,,96,15.8,,1023.6,
2017-03-26,,,,,,,,,,
2017-03-27,6.4,0,12.2,,,275,10.7,,1024.5,
2017-03-28,11.1,3,18.5,,,267,9.8,,1022.7,
2017-03-29,13.5,4.2,21.5,,,,5.5,,1022,
2017-03-30,13.1,6.6,18.2,,,84,11.5,,,
2017-03-31,11.5,8.5,15.1,,,100,9.4,,1028.7,
2017-04-01,11.8,3.5,20,,,184,6.5,,,
2017-04-02,12,4,20.7,,,90,9.2,,1023.4,
2017-04-03,12.1,3.7,21,,,77,9,,1021.7,
2017-04-04,8.5,5.5,11.6,,,68,15.7,,1022.2,
2017-04-05,8.6,6.5,12,,,58,10.3,,,
2017-04-06,11.7,6.7,16.2,,,269,10.2,,1010.8,
2017-04-07,8.4,5,11,,,272,7.4,,1011.1,
2017-04-08,7.8,2.2,13,,,288,7,,1014.9,
2017-04-09,10.5,4.1,15,,,2,6.5,,1024.4,
2017-04-10,9.9,1.7,17,,,,5.4,,1025.6,
2017-04-11,13.1,2.7,22,,,,5.2,,1017.4,
2017-04-12,10.6,6.6,13.2,,,70,12.6,,1019.5,
2017-04-13,11.9,2.7,19.7,,,264,6.5,,1012.9,
2017-04-14,13.6,8.2,18.5,,,81,7.6,,1011.8,
2017-04-15,13.5,8,20,,,63,7.6,,1016.4,
2017-04-16,13.4,7.5,20,,,84,5.8,,1011.3,
2017-04-17,6.8,4.7,13.6,,,48,13.3,,1014.6,
2017-04-18,8.5,5.2,12.7,,,329,7.3,,1016.5,
2017-04-19,6.4,3.6,9.2,,,92,15.8,,1015.9,
2017-04-20,2.7,1,6.5,,,38,11.9,,1014.3,
2017-04-21,4.9,1.1,8.7,,,300,8.3,,1019.5,
2017-04-22,7.2,1.1,13.2,,,253,9.3,,1020.1,
2017-04-23,8,1.7,17.5,,,223,8.7,,1013.4,
2017-04-24,8.6,3,14.7,,,256,6.9,,1021.5,
2017-04-25,11,1.2,19.7,,,195,6.2,,1022,
2017-04-26,13.7,4.6,22.7,,,99,6.1,,1018.9,
2017-04-27,14.8,6.2,24.5,,,73,6,,1017.3,
2017-04-28,17.4,8,27.1,,,82,7.1,,1014.6,
2017-04-29,18.2,10,25,,,21,5.9,,1012.6,
2017-04-30,14.2,12.1,16.1,,,10,5.6,,1016.4,
2017-05-01,14.3,9,19.7,,,72,9.7,,1018.9,
2017-05-02,17.4,10.2,25,,,62,6.8,,1019.3,
2017-05-03,18.8,10.7,26.5,,,63,7.6,,1019.3,
2017-05-04,19.1,12,26.5,,,77,9.8,,1017.7,
2017-05-05,18,11.5,25,,,65,9.8,,1016.1,
2017-05-06,16.3,13.2,21.2,,,272,5.6,,1012.8,
2017-05-07,15.7,10.6,22.2,,,23,7,,1008.8,
2017-05-08,15.6,12.6,20.2,,,231,6.5,,1004.4,
2017-05-09,13.3,10.7,15.1,,,78,13.2,,1007.7,
2017-05-10,8.7,5.6,11.7,,,75,8.8,,1014.6,
2017-05-11,12.9,4.2,21.1,,,,5.3,,1016.6,
2017-05-12,16.4,10.7,23.5,,,,5.6,,1012.9,
2017-05-13,19,13.2,24.6,,,,6.1,,1009.5,
2017-05-14,17.1,12.7,22.5,,,324,8.3,,1014.9,
2017-05-15,16.4,12,21,,,124,4.2,,1024.5,
2017-05-16,17.8,11.1,23.5,,,,5.1,,1025.3,
2017-05-17,17.8,14,22.7,,,29,10.7,,1023,
2017-05-18,15.5,8.7,21.2,,,42,5.9,,1022.4,
2017-05-19,16.3,10.5,21.7,,,236,4.9,,1018.4,
2017-05-20,15.6,10.2,20.7,,,248,6,,1013.2,
2017-05-21,16.4,9.6,22.2,,,2,8,,1011.9,
2017-05-22,16.9,11.5,23,,,266,6.3,,1013.2,
2017-05-23,17.5,10.6,22.7,,,87,5.6,,1018.5,
2017-05-24,17.3,9.7,23.5,,,115,6.2,,1017.5,
2017-05-25,14.3,11.1,18.2,,,66,6.2,,1015.2,
2017-05-26,15.6,13.2,18.6,,,54,7.2,,1015.5,
2017-05-27,14.9,12.6,17.7,,,46,7.8,,1017,
2017-05-28,17,10.6,23,,,26,8.9,,1022.3,
2017-05-29,18.5,11.7,25.2,,,15,5.6,,1021.2,
2017-05-30,21.4,15,27.5,,,272,7.4,,1015.3,
2017-05-31,22.2,17,29,,,280,5.6,,1015.2,
2017-06-01,22,16.1,29.5,,,252,5.6,,1016.3,
2017-06-02,21.8,16.7,28,,,81,6.3,,1017.2,
2017-06-03,21.2,17.6,26.5,,,83,6.9,,1016.4,
2017-06-04,19.5,15.7,25.6,,,87,8.6,,1017.6,
2017-06-05,19.7,13.1,26.5,,,95,7.7,,1016.6,
2017-06-06,20.5,13.7,27,,,88,6,,1014.9,
2017-06-07,22.3,13.2,31,,,,4.2,,1013.2,
2017-06-08,20.1,16.7,23.6,,,18,7.5,,1013.8,
2017-06-09,15.7,15,16.7,,,318,8.3,,1016.5,
2017-06-10,20.1,15.7,25.2,,,304,8,,1017,
2017-06-11,20.9,15.2,26.7,,,37,6.9,,1017.3,
2017-06-12,22.3,14.7,28.1,,,275,5.1,,1017,
2017-06-13,25.2,18.7,30.2,,,242,6.8,,1011.8,
2017-06-14,22.8,19.2,27.5,,,59,9.2,,1011.9,
2017-06-15,20.1,16.2,24.7,,,80,7.1,,1017.3,
2017-06-16,20.8,13,28.2,,,103,5.9,,1016.9,
2017-06-17,18.8,14,24.1,,,,8.9,,1010.8,
2017-06-18,15.7,14.7,17.2,,,308,6.7,,1012.4,
2017-06-19,21.1,14,27.5,,,9,9.5,,1017.1,
2017-06-20,24.3,18,29.7,,,320,6.1,,1016.9,
2017-06-21,24.5,17.6,31.5,,,302,6.4,,1013.4,
2017-06-22,22.9,16.5,29.1,,,68,6,,1015.4,
2017-06-23,25.9,17.6,33.2,,,272,8.6,,1013,
2017-06-24,25.5,18.5,31.2,,,143,7.5,,1013,
2017-06-25,25,18.1,31.2,,,74,6.4,,1015.3,
2017-06-26,25.3,17.7,33,,,,4.7,,1011.7,
2017-06-27,22.9,19,28,,,15,8.6,,1013,
2017-06-28,24,17.5,30.2,,,42,5.1,,1012.4,
2017-06-29,27.5,19.1,35.6,,,,7.4,,1008.1,
2017-06-30,29.2,20.7,35,,,,6.5,,1010.6,
2017-07-01,28.4,18.6,38,,,72,5.9,,1009.9,
2017-07-02,26.4,21.2,30.5,,,60,12.6,,1010.6,
2017-07-03,18.2,15.6,21,,,39,10.7,,1011.3,
2017-07-04,19.6,15.7,24.5,,,331,7.5,,1017.4,
2017-07-05,21.4,14,28.2,,,2,4.6,,1020.4,
2017-07-06,22.3,15.1,30.1,,,288,6.9,,1018.4,
2017-07-07,20.9,15.7,26.7,,,107,7.4,,1019.7,
2017-07-08,23.5,16.5,30.5,,,233,5.4,,1014.7,
2017-07-09,25.1,18.7,30.5,,,,5.5,,1014.1,
2017-07-10,25,18.5,30.7,,,98,7.5,,1017.8,
2017-07-11,25.5,18.2,32.5,,,119,6.7,,1016.3,
2017-07-12,25.3,18.6,31.7,,,64,5.3,,1012.6,
2017-07-13,25.1,19.2,31.7,,,6,6.2,,1009.9,
2017-07-14,21,16,26.6,,,67,7.4,,1014.4,
2017-07-15,19.7,14,25.7,,,54,6.8,,1014.4,
2017-07-16,16.9,15.7,18.2,,,45,8.9,,1018.4,
2017-07-17,19.6,15.2,25.7,,,15,8.4,,1020.1,
2017-07-18,22.4,16.2,28.2,,,16,8.6,,1020.5,
2017-07-19,23.7,17,30,,,,5,,1019.6,
2017-07-20,23.9,16.5,31.5,,,,3.9,,1015.8,
2017-07-21,24.8,16.5,31.5,,,,4.1,,1015.2,
2017-07-22,27,18,34.5,,,241,6.1,,1015,
2017-07-23,27.1,20.6,33.2,,,58,6.3,,1014.4,
2017-07-24,25.5,20.2,33.5,,,61,7.4,,1010.5,
2017-07-25,21.6,19.2,26.2,,,65,8.7,,1004.5,
2017-07-26,22.4,16.2,28.7,,,185,6.4,,1005.3,
2017-07-27,22,18.5,27,,,221,6.4,,1005.9,
2017-07-28,21,18.2,26.5,,,268,5,,1007.3,
2017-07-29,23.4,16.7,30.1,,,312,8.3,,1013.8,
2017-07-30,22.8,14.2,30.2,,,4,5.2,,1019.3,
2017-07-31,23.9,15.7,31.1,,,74,5.5,,1020.1,
2017-08-01,25.1,18,31.6,,,46,7,,1022.6,
2017-08-02,26.5,18,34,,,20,6.1,,1021,
2017-08-03,27.3,19.2,35.6,,,348,3.9,,1017,
2017-08-04,28.5,19,37,,,,4.5,,1013.6,
2017-08-05,29.5,22.5,36.7,,,30,3.7,,1013.2,
2017-08-06,29.8,23.5,37.7,,,,6.2,,1013.3,
2017-08-07,28.1,22.2,32.6,,,64,10.1,,1014.8,
2017-08-08,23.6,19.5,27.7,,,71,12.5,,1019.6,
2017-08-09,24.1,18.5,30.5,,,60,7,,1021.6,
2017-08-10,26.4,20,33,,,33,8,,1019.1,
2017-08-11,27.7,21.7,33.5,,,46,9.9,,1015.2,
2017-08-12,27.2,19,34,,,78,8.6,,1012,
2017-08-13,23.8,17.5,30.5,,,,7.2,,1008.8,
2017-08-14,22.4,19,27.2,,,282,7.1,,1015,
2017-08-15,24,17.5,31,,,354,7.8,,1018,
2017-08-16,26,20.5,32.1,,,21,9.2,,1017.1,
2017-08-17,26.3,20,32.7,,,19,9.4,,1016.5,
2017-08-18,27.1,20.6,33.7,,,10,9.1,,1017.4,
2017-08-19,26,18.2,33.7,,,19,7.4,,1017.3,
2017-08-20,25.5,15.5,32.7,,,,7,,1015.3,
2017-08-21,23.5,18.5,31.1,,,19,6.7,,1012.2,
2017-08-22,19.6,16,24.2,,,309,5.6,,1015.2,
2017-08-23,19.3,13.7,25.7,,,0,4.3,,1016.2,
2017-08-24,19,10.7,26.5,,,310,4.6,,1020.6,
2017-08-25,20,11.5,29.2,,,28,4.1,,1022.9,
2017-08-26,22,12.2,31.7,,,,4.4,,1021,
2017-08-27,23.5,14.2,32.5,,,,3.7,,1016.9,
2017-08-28,22.2,14.6,31.5,,,109,8.1,,1012.7,
2017-08-29,18.8,15.5,22.5,,,93,9.5,,1018.1,
2017-08-30,18.2,12.7,24.2,,,65,5.6,,1021,
2017-08-31,19.3,12.2,27.5,,,345,3.8,,1019.1,
2017-09-01,21.1,12.6,30,,,,3.2,,1014.4,
2017-09-02,23.1,13.5,33.2,,,310,4.6,,1012,
2017-09-03,22.4,15.7,32.2,,,76,8.3,,1007.6,
2017-09-04,18.7,15,22.7,,,257,13.5,,1012.4,
2017-09-05,16.7,12.5,22.6,,,311,5.2,,1018.1,
2017-09-06,17.2,10.7,25,,,288,4.9,,1014.8,
2017-09-07,19.4,11.5,28.7,,,280,4.8,,1014.5,
2017-09-08,21.4,14.7,29.1,,,53,7.2,,1014.6,
2017-09-09,22.4,15.1,30.2,,,88,10.2,,1012.8,
2017-09-10,21,15.7,28.1,,,298,4.5,,1011.9,
2017-09-11,22.7,13.7,32.2,,,56,7.1,,1010.8,
2017-09-12,23.5,17.5,28.7,,,277,10.1,,1005.2,
2017-09-13,22.8,18,28.5,,,266,10.8,,1013.9,
2017-09-14,18.9,10.7,27.5,,,,3.8,,1016.7,
2017-09-15,21.3,12,31.5,,,318,4.1,,1013.4,
2017-09-16,23,16.7,31,,,79,8.9,,1016.1,
2017-09-17,22.9,15,31.7,,,74,8,,1014.8,
2017-09-18,23.3,17.2,30.5,,,,5.2,,1013.2,
2017-09-19,22,19.1,26.2,,,57,15.6,,1013.2,
2017-09-20,21.2,18,27.7,,,45,12.8,,1008.8,
2017-09-21,16.8,13.5,20.6,,,261,13.2,,1011,
2017-09-22,14,10.7,18.1,,,271,11,,1014,
2017-09-23,16.3,10.6,22,,,258,5.5,,1017.7,
2017-09-24,15.6,11,22.2,,,288,5,,1020,
2017-09-25,16.1,10.5,22.5,,,39,8.4,,1023.1,
2017-09-26,17.8,14.7,21.5,,,45,16,,1022.7,
2017-09-27,15.4,12.7,18,,,45,16.3,,1028.1,
2017-09-28,13.5,10.5,18.2,,,45,13.2,,1032,
2017-09-29,12.1,7.2,17,,,38,11.3,,1030.8,
2017-09-30,10.6,5.6,15.7,,,30,10.5,,1027.2,
2017-10-01,10.2,3.7,16.5,,,36,8,,1027.4,
2017-10-02,9.8,3.6,17.5,,,16,4.7,,1029.2,
2017-10-03,10.6,4,20.1,,,,4.3,,1025.3,
2017-10-04,11.5,3.7,20.1,,,,5,,1023.8,
2017-10-05,13.5,5.7,21.7,,,,5.9,,1017.7,
2017-10-06,17.7,12.5,24.2,,,294,8.9,,1008.1,
2017-10-07,9.1,8.5,11.2,,,32,12,,1014.2,
2017-10-08,9.3,8,12.2,,,281,10,,1011.4,
2017-10-09,12.1,7,18.2,,,255,6.2,,1015,
2017-10-10,10.5,4.2,17.2,,,,4.8,,1021.2,
2017-10-11,10.7,3.7,19,,,,4.2,,1024.4,
2017-10-12,12.9,7,21.2,,,246,6.3,,1023.9,
2017-10-13,14.6,7.2,22.7,,,270,6.1,,1021.6,
2017-10-14,13.7,9.2,19.5,,,,4.3,,1024.9,
2017-10-15,13.9,6.7,21,,,275,5.2,,1027,
2017-10-16,14.9,8.1,22.2,,,231,3.9,,1028.9,
2017-10-17,16.7,11,26.2,,,255,4.7,,1027.1,
2017-10-18,15.4,7.7,26,,,,3.3,,1023.2,
2017-10-19,15,7.5,25.6,,,246,3.9,,1018.5,
2017-10-20,15.2,8.7,24.6,,,281,4.4,,1017.8,
2017-10-21,13,8,20.2,,,,4.7,,1017.5,
2017-10-22,13.4,9,18,,,,6,,1016.1,
2017-10-23,13.4,10,17,,,86,12.6,,1010.4,
2017-10-24,12.3,8.2,14.5,,,73,23.3,,1009,
2017-10-25,8.3,6,11.7,,,35,14.4,,1025.5,
2017-10-26,7.9,5.5,11.5,,,255,8.9,,1026.4,
2017-10-27,9.3,4.5,16.2,,,,4.8,,1016.9,
2017-10-28,10.3,8.6,11.7,,,239,6.2,,1009.9,
2017-10-29,9.6,5.1,13.7,,,240,12.4,,1002.5,
2017-10-30,8.8,6.2,12,,,281,16.7,,1007,
2017-10-31,4.8,-0.4,10.2,,,284,8.8,,1021.2,
2017-11-01,5.1,-1,11.2,,,,7.3,,1025.7,
2017-11-02,7,2.1,13.7,,,238,8.7,,1020.2,
2017-11-03,8.6,3.2,13.7,,,186,6.7,,1015,
2017-11-04,10.2,8,14.2,,,,4.2,,1023.1,
2017-11-05,9.4,6,14.5,,,53,3.6,,1023.7,
2017-11-06,8.9,6,11.7,,,44,6.3,,1021.9,
2017-11-07,7.7,5.5,10.2,,,67,10.3,,1026.4,
2017-11-08,7.9,6.7,9,,,63,13.9,,1026,
2017-11-09,10.3,9,11.5,,,106,7.9,,1022.7,
2017-11-10,10.4,8.5,13.5,,,299,5.2,,1021.9,
2017-11-11,8.4,4.2,14.6,,,233,5.6,,1017.1,
2017-11-12,9.8,5.5,15.2,,,240,6.6,,1012.8,
2017-11-13,12.4,8,19.6,,,89,7.4,,1007.8,
2017-11-14,8.7,6.5,11.1,,,48,13.4,,1015.6,
2017-11-15,6.4,5.7,7.2,,,70,13.6,,1028,
2017-11-16,6.4,6,7.1,,,59,9.2,,1029.1,
2017-11-17,5.5,4.2,7,,,45,8.6,,1024.9,
2017-11-18,6.9,6.2,7.6,,,32,5,,1019,
2017-11-19,8,6.5,9,,,256,8.4,,1012.8,
2017-11-20,4.7,1.2,7,,,310,8,,1013.6,
2017-11-21,3.4,-1,9.2,,,257,6.8,,1017.7,
2017-11-22,5.5,2.1,9.7,,,283,4.1,,1017.4,
2017-11-23,5.8,2.7,9.5,,,44,6,,1021.9,
2017-11-24,4.4,3,5.2,,,,4.4,,1024,
2017-11-25,5.5,4.7,6.5,,,,4.1,,1023.8,
2017-11-26,4.3,3.7,5.2,,,219,5,,1018.7,
2017-11-27,4.8,4,6.1,,,58,6.3,,1016.1,
2017-11-28,4,2.2,5,,,275,7.1,,1013.9,
2017-11-29,4.3,0.1,7.2,,,211,5.6,,1016.2,
2017-11-30,2.5,-1.7,6.2,,,,5.7,,1012,
2017-12-01,7.3,3.7,9.5,,,264,6,,1011.9,
2017-12-02,5.4,3.1,7.5,,,76,12.8,,1016.8,
2017-12-03,3,2.2,4.2,,,68,16.2,,1020.3,
2017-12-04,3.5,1.5,5.1,,,261,13.3,,,
2017-12-05,1.8,-1.2,6.6,,,269,6.2,,1025.2,
2017-12-06,2.4,-2,5.7,,,259,9.3,,1025.8,
2017-12-07,5,1.1,10,,,254,8.2,,1025.1,
2017-12-08,4.8,0.5,10.2,,,240,8.8,,1020,
2017-12-09,4.5,-1,11.7,,,125,4.2,,1011.2,
2017-12-10,3.1,0.6,7,,,257,12.3,,1010.4,
2017-12-11,1.5,-2.2,5.7,,,226,5.5,,1017.7,
2017-12-12,6.1,-0.5,13,,,236,7.9,,1017.1,
2017-12-13,8.6,5,14.2,,,237,8.9,,1016.5,
2017-12-14,7,3.2,11.1,,,242,7.7,,1013,
2017-12-15,6.2,2.1,11.1,,,275,4.3,,1011.3,
2017-12-16,7.1,1.2,11.2,,,345,6.5,,1005.6,
2017-12-17,3.1,0.2,7.7,,,12,11.1,,1014.4,
2017-12-18,1.4,0.5,2.2,,,125,6.2,,1020.2,
2017-12-19,1.6,1,2.6,,,84,4.9,,1026.6,
2017-12-20,0.8,-0.5,2,,,169,5,,,
2017-12-21,-0.4,-2,2.1,,,276,5,,1033.2,
2017-12-22,-1.8,-4,1,,,263,8,,1029,
2017-12-23,0.4,-3,6.1,,,301,6.9,,1023.4,
2017-12-24,2.7,-1.5,7.5,,,247,8.3,,,
2017-12-25,4,0,12.2,,,237,5.1,,,
2017-12-26,3.4,-1.5,11.5,,,,5.6,,1020.5,
2017-12-27,5.7,2.2,13.5,,,231,6.8,,,
2017-12-28,3.6,-0.9,9.5,,,29,5.7,,,
2017-12-29,6.8,3.5,11,,,282,5.6,,1005.9,
2017-12-30,3.7,2.2,6.6,,,260,7.4,,1014.4,
2017-12-31,3,0.6,5,,,246,7.6,,1018.6,
2018-01-01,3.5,-1.5,11.7,,,235,4.4,,1016,
2018-01-02,3.7,0.5,6.7,,,347,7.2,,1008.7,
2018-01-03,5.4,4.1,7,,,228,8.3,,1009.7,
2018-01-04,3.9,1.7,6,,,247,6.5,,1007.5,
2018-01-05,2.3,-1.7,7.2,,,241,5.2,,1013.2,
2018-01-06,5.8,0.5,14.2,,,231,5.3,,1018.9,
2018-01-07,6.3,0.2,13,,,252,6.3,,1024,
2018-01-08,4.7,1.2,8,,,46,6.5,,1031.3,
2018-01-09,3.8,1,5.7,,,65,13.1,,1036.5,
2018-01-10,2.3,0.6,4.5,,,48,8.1,,1027.5,
2018-01-11,5.7,4.5,6.7,,,60,10.1,,1016.5,
2018-01-12,4,2.2,5.2,,,56,13.2,,1024.3,
2018-01-13,-0.3,-1.7,1.2,,,54,18.1,,1033.1,
2018-01-14,-3.4,-6,-1.9,,,58,14.9,,1035.3,
2018-01-15,-5.8,-6.7,-5.2,,,76,10.7,,1033.9,
2018-01-16,-4.8,-8.2,-2.2,,,281,7.8,,1020.1,
2018-01-17,-0.2,-4.5,6.7,,,235,8.4,,1001.2,
2018-01-18,2.8,0.1,8.2,,,296,9.2,,1002.4,
2018-01-19,3.2,-0.7,7.7,,,257,11.9,,,
2018-01-20,0.8,-0.5,2.7,,,95,4.3,,1013.1,
