  29   75  Cu     -54306.0000      503.0000  
  30   75  Zn     -62468.4180       70.9180  
  31   75  Ga     -68464.1953        6.8310  
  32   75  Ge     -71855.9063        1.4620  
  33   75  As     -73032.4531        1.6490  
  34   75  Se     -72168.8203        1.5030  
  35   75  Br     -69138.8203       13.6910  
  36   75  Kr     -64241.5977       15.4810  
  37   75  Rb     -57222.4141        7.7310  
  38   75  Sr     -46649.0000      298.0000  
  28   76  Ni     -41610.0000      904.0000  
  29   76  Cu     -50310.0000      596.0000  
  30   76  Zn     -62042.8867      120.4250  
  31   76  Ga     -66202.8906       90.0120  
  32   76  Ge     -73212.8906        1.4730  
  33   76  As     -72289.5781        1.6500  
  34   76  Se     -75251.5625        1.4800  
  35   76  Br     -70288.6875        9.4390  
  36   76  Kr     -68978.7031       10.6250  
  37   76  Rb     -60480.5469        7.7170  
  38   76  Sr     -54390.0000      298.0000  
  28   77  Ni     -36487.0000      997.0000  
  29   77  Cu     -48484.0000      699.0000  
  30   77  Zn     -58604.1367      134.1770  
  31   77  Ga     -65874.1406       60.0280  
  32   77  Ge     -71214.1406        1.8320  
  33   77  As     -73916.1797        2.1880  
  34   77  Se     -74599.0469        1.4800  
  35   77  Br     -73233.9297        3.1610  
  36   77  Kr     -70171.4063        8.7730  
  37   77  Rb     -64825.8242        7.6610  
  38   77  Sr     -57974.7695      150.4400  
  39   77  Y      -46929.0000      298.0000  
  28   78  Ni     -33720.0000     1099.0000  
  29   78  Cu     -43957.0000      801.0000  
  30   78  Zn     -57222.0625      161.2910  
  31   78  Ga     -63662.0625       80.0920  
  32   78  Ge     -71862.0625        3.8300  
  33   78  As     -72816.2031        9.9130  
  34   78  Se     -77025.6719        1.4870  
  35   78  Br     -73451.8984        3.8720  
  36   78  Kr     -74159.7031        6.6080  
  37   78  Rb     -66935.7656        7.7320  
  38   78  Sr     -63174.5078        7.8080  
  39   78  Y      -52629.0000      401.0000  
  29   79  Cu     -41656.0000      904.0000  
  30   79  Zn     -53398.0000      268.0000  
  31   79  Ga     -62487.9883      120.1290  
  32   79  Ge     -69487.9922       89.6160  
  33   79  As     -73635.9922        5.5730  
  34   79  Se     -75916.9375        1.5130  
  35   79  Br     -76067.9766        1.9060  
  36   79  Kr     -74442.2031        3.8400  
  37   79  Rb     -70796.5859        6.6150  
  38   79  Sr     -65477.4258        8.7020  
  39   79  Y      -58357.4258      450.0840  
  40   79  Zr     -47357.0000      401.0000  
  29   80  Cu     -35499.0000      904.0000  
  30   80  Zn     -51777.3438      171.2770  
  31   80  Ga     -59067.7461      122.2130  
  32   80  Ge     -69447.7422       23.1500  
  33   80  As     -72117.9688       21.1030  
  34   80  Se     -77759.4063        1.8790  
  35   80  Br     -75888.8516        1.8980  
  36   80  Kr     -77893.3438        3.8390  
  37   80  Rb     -72172.7734        7.2440  
  38   80  Sr     -70304.8828        7.8080  
  39   80  Y      -61165.0000      400.0000  
  40   80  Zr     -55377.0000      298.0000  
  30   81  Zn     -46128.0000      401.0000  
  31   81  Ga     -57982.7422      192.1740  
  32   81  Ge     -66302.7422      120.1280  
  33   81  As     -72532.7422        5.5470  
  34   81  Se     -76389.0781        1.9730  
  35   81  Br     -77974.3594        2.8180  
  36   81  Kr     -77693.6484        2.8510  
  37   81  Rb     -75456.4375        6.2740  
  38   81  Sr     -71526.5313        7.8080  
  39   81  Y      -66016.1641       62.3360  
  40   81  Zr     -58856.1641      296.6240  
  41   81  Nb     -47460.0000      401.0000  
  30   82  Zn     -42066.0000      401.0000  
  31   82  Ga     -52946.0000      298.0000  
  32   82  Ge     -65623.4375      244.1400  
  33   82  As     -70323.4375      200.0110  
  34   82  Se     -77593.4375        2.0740  
  35   82  Br     -77495.9453        2.8140  
  36   82  Kr     -80588.5625        2.5750  
  37   82  Rb     -76189.0313        7.0250  
  38   82  Sr     -76008.7266        5.8370  
  39   82  Y      -68192.7344      102.5930  
  40   82  Zr     -64192.7344      510.4170  
  41   82  Nb     -52974.0000      298.0000  
  31   83  Ga     -49490.0000      503.0000  
  32   83  Ge     -61004.0000      298.0000  
  33   83  As     -69880.0859      220.0300  
  34   83  Se     -75340.0859        3.6470  
  35   83  Br     -79009.1094        4.2680  
  36   83  Kr     -79981.8359        3.2540  
  37   83  Rb     -79072.6953        6.0780  
  38   83  Sr     -76796.9844        8.5710  
  39   83  Y      -72328.1016       43.9410  
  40   83  Zr     -66460.1016       95.6860  
  41   83  Nb     -58960.1016      314.8900  
  42   83  Mo     -47748.0000      503.0000  
  31   84  Ga     -44395.0000      596.0000  
  32   84  Ge     -58395.0000      401.0000  
  33   84  As     -66080.0000      298.0000  
  34   84  Se     -75949.7969       14.5830  
  35   84  Br     -77776.3047       25.4180  
  36   84  Kr     -82431.0313        3.0130  
  37   84  Rb     -79750.1484        3.1040  
  38   84  Sr     -80644.2891        3.4160  
  39   84  Y      -74158.3047       91.3870  
  40   84  Zr     -71492.0000      196.0000  
  41   84  Nb     -61879.0000      298.0000  
  42   84  Mo     -55806.0000      401.0000  
  32   85  Ge     -53384.0000      503.0000  
  33   85  As     -63519.0000      298.0000  
  34   85  Se     -72428.6016       29.9810  
  35   85  Br     -78610.6016       19.2320  
  36   85  Kr     -81480.6016        2.9810  
  37   85  Rb     -82167.6875        2.3320  
  38   85  Sr     -81102.6641        3.4800  
  39   85  Y      -77847.6641       25.2410  
  40   85  Zr     -73154.6641      102.1670  
  41   85  Nb     -67154.6641      224.5840  
  42   85  Mo     -59066.0000      401.0000  
  43   85  Tc     -47562.0000      503.0000  
  32   86  Ge     -50049.0000      596.0000  
  33   86  As     -59401.0000      401.0000  
  34   86  Se     -70540.9453       15.5940  
  35   86  Br     -75639.9453       11.0540  
  36   86  Kr     -83265.9453        1.0890  
  37   86  Rb     -82747.3203        2.3330  
  38   86  Sr     -84521.5625        2.2060  
  39   86  Y      -79281.5625       14.3130  
  40   86  Zr     -77805.0234       30.0790  
  41   86  Nb     -69827.0234       85.4680  
  42   86  Mo     -64557.0273      438.4120  
  43   86  Tc     -53207.0000      298.0000  
  33   87  As     -56281.0000      503.0000  
  34   87  Se     -66582.4844       39.2340  
  35   87  Br     -73857.4844       17.7280  
  36   87  Kr     -80709.9844        1.3380  
  37   87  Rb     -84595.0469        2.4840  
  38   87  Sr     -84878.3594        2.2040  
  39   87  Y      -83016.7500        2.5930  
  40   87  Zr     -79347.8359        8.2910  
  41   87  Nb     -74182.8359       60.5700  
  42   87  Mo     -67694.6094      223.2770  
  43   87  Tc     -59122.0000      298.0000  
  44   87  Ru     -47339.0000      596.0000  
  33   88  As     -51642.0000      596.0000  
  34   88  Se     -63878.1406       49.3820  
  35   88  Br     -70732.1406       38.4390  
  36   88  Kr     -79692.1406       13.4750  
  37   88  Rb     -82606.2188        4.3950  
  38   88  Sr     -87919.6641        2.2080  
  39   88  Y      -84297.0625        2.6690  
  40   88  Zr     -83623.7656       10.2340  
  41   88  Nb     -76424.0000      200.0000  
  42   88  Mo     -72700.5547       20.3470  
  43   88  Tc     -62568.0000      298.0000  
  44   88  Ru     -55498.0000      503.0000  
  33   89  As     -47292.0000      596.0000  
  34   89  Se     -59597.0000      298.0000  
  35   89  Br     -68569.8125       59.8410  
  36   89  Kr     -76724.8125       51.7780  
  37   89  Rb     -81710.6953        5.8200  
  38   89  Sr     -86207.0469        2.2110  
  39   89  Y      -87702.1016        2.3450  
  40   89  Zr     -84869.4141        3.3550  
  41   89  Nb     -80578.4063       35.5530  
  42   89  Mo     -75003.3594       15.4600  
  43   89  Tc     -67493.3594      210.5680  
  44   89  Ru     -59513.0000      503.0000  
  45   89  Rh     -47152.0000      503.0000  
  34   90  Se     -56430.0000      401.0000  
  35   90  Br     -64613.0820       77.3890  
  36   90  Kr     -74963.0859       19.0790  
  37   90  Rb     -79354.9453        8.0150  
  38   90  Sr     -85941.8594        2.7270  
  39   90  Y      -86487.8594        2.3460  
  40   90  Zr     -88767.9375        2.1770  
  41   90  Nb     -82656.9375        4.5540  
  42   90  Mo     -80167.9375        6.0610  
  43   90  Tc     -71207.2734      242.1850  
  44   90  Ru     -65409.0000      401.0000  
  45   90  Rh     -53216.0000      503.0000  
  34   91  Se     -50888.0000      503.0000  
  35   91  Br     -61510.9180       72.5730  
  36   91  Kr     -71312.9219       57.1560  
  37   91  Rb     -77747.9219        8.1750  
  38   91  Sr     -83638.9766        5.9640  
  39   91  Y      -86346.2969        2.8050  
  40   91  Zr     -87891.1328        2.1560  
  41   91  Nb     -86637.7422        3.2100  
  42   91  Mo     -82203.6328       11.1610  
  43   91  Tc     -75983.6328      200.3110  
  44   91  Ru     -68578.9688      500.0370  
  45   91  Rh     -59103.0000      401.0000  
  46   91  Pd     -47059.0000      596.0000  
  34   92  Se     -47199.0000      596.0000  
  35   92  Br     -56583.3555       49.6740  
  36   92  Kr     -68788.2578       12.0450  
  37   92  Rb     -74775.2578        6.7140  
  38   92  Sr     -82875.1094        6.8050  
  39   92  Y      -84815.4688        9.3380  
  40   92  Zr     -88454.5625        2.1490  
  41   92  Nb     -86448.9531        2.6660  
  42   92  Mo     -86805.4688        3.7440  
  43   92  Tc     -78935.1094       25.9960  
  44   92  Ru     -74408.0000      298.0000  
  45   92  Rh     -63360.0000      401.0000  
  46   92  Pd     -55498.0000      503.0000  
  35   93  Br     -53002.0000      298.0000  
  36   93  Kr     -64026.0000      100.2960  
  37   93  Rb     -72626.0000        7.7050  
  38   93  Sr     -80087.6016        7.8560  
  39   93  Y      -84224.2031       10.6540  
  40   93  Zr     -87117.3828        2.1490  
  41   93  Nb     -87208.7422        2.2360  
  42   93  Mo     -86803.8516        3.7440  
  43   93  Tc     -83603.0000        3.8760  
  44   93  Ru     -77266.0000       85.0880  
  45   93  Rh     -69173.0000      401.0000  
  46   93  Pd     -59699.0000      401.0000  
  35   94  Br     -47804.0000      401.0000  
  36   94  Kr     -61141.0000      300.0000  
  37   94  Rb     -68551.1250        8.5610  
  38   94  Sr     -78841.7734        7.4700  
  39   94  Y      -82349.6406        7.6720  
  40   94  Zr     -87266.2891        2.3420  
  41   94  Nb     -86364.8906        2.2360  
  42   94  Mo     -88410.3359        1.8260  
  43   94  Tc     -84154.5938        4.4600  
  44   94  Ru     -82568.0156       12.7330  
  45   94  Rh     -72938.0000      447.0000  
  46   94  Pd     -66350.0000      401.0000  
  47   94  Ag     -53300.0000      503.0000  
  36   95  Kr     -56039.0000      401.0000  
  37   95  Rb     -65838.6797       19.2900  
  38   95  Sr     -75117.3281        7.6880  
  39   95  Y      -81204.1797        7.6440  
  40   95  Zr     -85657.6250        2.3290  
  41   95  Nb     -86782.4609        1.8750  
  42   95  Mo     -87708.0781        1.8250  
  43   95  Tc     -86017.4453        5.3870  
  44   95  Ru     -83449.9922       11.8740  
  45   95  Rh     -78339.9922      150.4690  
  46   95  Pd     -70151.0000      401.0000  
  47   95  Ag     -60100.0000      401.0000  
  36   96  Kr     -53030.0000      503.0000  
  37   96  Rb     -61214.0859       25.5300  
  38   96  Sr     -72954.1563       24.6210  
  39   96  Y      -78340.6953       21.8870  
  40   96  Zr     -85440.6484        3.2090  
  41   96  Nb     -85604.2188        3.6840  
  42   96  Mo     -88791.0156        1.8250  
  43   96  Tc     -85817.7813        5.4590  
  44   96  Ru     -86072.1953        7.8820  
  45   96  Rh     -79625.7578       12.6510  
  46   96  Pd     -76175.7578      150.5330  
  47   96  Ag     -64571.0000      401.0000  
  48   96  Cd     -56104.0000      503.0000  
  36   97  Kr     -47916.0000      503.0000  
  37   97  Rb     -58364.7383       28.2390  
  38   97  Sr     -68791.9766       18.9610  
  39   97  Y      -76260.4531       11.6820  
  40   97  Zr     -82948.8594        3.0860  
  41   97  Nb     -85606.9453        2.6050  
  42   97  Mo     -87540.8281        1.8230  
  43   97  Tc     -87220.5703        4.5000  
  44   97  Ru     -86112.3750        8.3500  
  45   97  Rh     -82589.3750       36.3280  
  46   97  Pd     -77799.3750      302.1920  
  47   97  Ag     -70794.0000      401.0000  
  48   97  Cd     -60603.0000      401.0000  
  37   98  Rb     -54302.7773       33.5020  
  38   98  Sr     -66628.6563       25.5590  
  39   98  Y      -72452.0313       24.0060  
  40   98  Zr     -81276.2266       19.7000  
  41   98  Nb     -83526.4141        5.9410  
  42   98  Mo     -88112.0078        1.8240  
  43   98  Tc     -86428.0156        3.7820  
  44   98  Ru     -88224.4766        6.2710  
  45   98  Rh     -83167.0938       11.7170  
  46   98  Pd     -81300.0859       21.4970  
  47   98  Ag     -72880.0859      151.5330  
  48   98  Cd     -67460.0000      206.0000  
  49   98  In     -53803.0000      503.0000  
  37   99  Rb     -50840.3594      152.2810  
  38   99  Sr     -62116.6328      139.7060  
  39   99  Y      -70202.2813       24.3920  
  40   99  Zr     -77769.4141       20.0260  
  41   99  Nb     -82327.4141       13.3200  
  42   99  Mo     -85966.0781        1.8260  
  43   99  Tc     -87323.3047        1.9160  
  44   99  Ru     -87616.9609        2.0020  
  45   99  Rh     -85574.3828        7.1340  
  46   99  Pd     -82187.7969       15.1790  
  47   99  Ag     -76757.7969      150.7660  
  48   99  Cd     -69853.0000      205.0000  
  49   99  In     -60910.0000      503.0000  
  37  100  Rb     -46696.0000      298.0000  
  38  100  Sr     -60219.4688      127.2150  
  39  100  Y      -67294.4688       78.6370  
  40  100  Zr     -76604.4688       35.8290  
  41  100  Nb     -79939.4688       25.6660  
  42  100  Mo     -86184.4688        5.8080  
  43  100  Tc     -86016.3828        2.1620  
  44  100  Ru     -89218.7969        2.0030  
  45  100  Rh     -85588.7969       20.1000  
  46  100  Pd     -85227.4063       11.3030  
  47  100  Ag     -78180.8516       77.9200  
  48  100  Cd     -74305.0469       97.1400  
  49  100  In     -64134.2539      382.5010  
  50  100  Sn     -56864.0000      432.0000  
  37  101  Rb     -43597.6445      166.0810  
  38  101  Sr     -55407.6445      124.4300  
  39  101  Y      -64912.6445       95.3040  
  40  101  Zr     -73457.6484       31.3490  
  41  101  Nb     -78942.6484       18.9150  
  42  101  Mo     -83511.6484        5.8110  
  43  101  Tc     -86336.0859       24.1410  
  44  101  Ru     -87949.5859        2.0340  
  45  101  Rh     -87408.1016       17.2330  
  46  101  Pd     -85428.1016       17.6910  
  47  101  Ag     -81224.2734      104.4090  
  48  101  Cd     -75747.7344      150.9360  
  49  101  In     -68409.0000      298.0000  
  50  101  Sn     -59560.0000      503.0000  
  37  102  Rb     -37996.0000      503.0000  
  38  102  Sr     -53077.6445      111.1700  
  39  102  Y      -61892.6445       86.3640  
  40  102  Zr     -71742.6406       50.5840  
  41  102  Nb     -76347.6406       40.7280  
  42  102  Mo     -83557.6406       20.8260  
  43  102  Tc     -84567.5938        9.4850  
  44  102  Ru     -89097.8516        2.0340  
  45  102  Rh     -86775.3203        4.9880  
  46  102  Pd     -87925.8359        3.2260  
  47  102  Ag     -81971.4609       70.0410  
  48  102  Cd     -79384.4609       70.4960  
  49  102  In     -70134.4609      386.4840  
  50  102  Sn     -64748.0000      401.0000  
  38  103  Sr     -47553.0000      503.0000  
  39  103  Y      -58740.0000      298.0000  
  40  103  Zr     -68374.3828      108.7550  
  41  103  Nb     -75319.3828       67.8420  
  42  103  Mo     -80849.3828       60.8490  
  43  103  Tc     -84599.3828       10.1290  
  44  103  Ru     -87258.9219        2.0490  
  45  103  Rh     -88022.2734        2.8250  
  46  103  Pd     -87479.1953        2.9200  
  47  103  Ag     -84791.6016       16.6990  
  48  103  Cd     -80649.7109       15.3950  
  49  103  In     -74599.7109       25.2390  
  50  103  Sn     -66946.0000      298.0000  
  51  103  Sb     -55778.0000      503.0000  
  38  104  Sr     -44404.0000      699.0000  
  39  104  Y      -54539.0000      401.0000  
  40  104  Zr     -66341.0000      401.0000  
  41  104  Nb     -72228.5313      108.5720  
  42  104  Mo     -80333.5313       60.7280  
  43  104  Tc     -82488.5313       45.6930  
  44  104  Ru     -88091.2422        3.5490  
  45  104  Rh     -86950.0000        2.8260  
  46  104  Pd     -89390.8906        4.7460  
  47  104  Ag     -85112.2422        6.2070  
  48  104  Cd     -83975.9531        9.5220  
  49  104  In     -76067.2656      141.2690  
  50  104  Sn     -71552.2656      153.4820  
  51  104  Sb     -59348.0000      362.0000  
  39  105  Y      -51148.0000      503.0000  
  40  105  Zr     -62364.0000      401.0000  
  41  105  Nb     -70854.9922       99.8130  
  42  105  Mo     -77339.9922       71.1520  
  43  105  Tc     -82289.9922       55.1150  
  44  105  Ru     -85929.9922        3.5530  
  45  105  Rh     -87846.9063        4.5200  
  46  105  Pd     -88413.6250        4.6980  
  47  105  Ag     -87068.3750       10.8330  
  48  105  Cd     -84330.1719       11.3470  
  49  105  In     -79481.1719       17.2560  
  50  105  Sn     -73224.3516       89.0680  
  51  105  Sb     -63780.6953      154.2130  
  39  106  Y      -46370.0000      699.0000  
  40  106  Zr     -59699.0000      503.0000  
  41  106  Nb     -66891.0000      298.0000  
  42  106  Mo     -76257.4141       21.7300  
  43  106  Tc     -79777.4141       13.5340  
  44  106  Ru     -86324.4141        7.8850  
  45  106  Rh     -86363.8125        7.8820  
  46  106  Pd     -89904.9141        4.7040  
  47  106  Ag     -86939.6484        5.2990  
  48  106  Cd     -87133.7891        6.0100  
  49  106  In     -80610.4219       13.5390  
  50  106  Sn     -77425.3281       50.6870  
  51  106  Sb     -66357.0000      313.0000  
  52  106  Te     -58030.0000      401.0000  
  40  107  Zr     -55089.0000      596.0000  
  41  107  Nb     -64916.0000      401.0000  
  42  107  Mo     -72940.8828      161.6310  
  43  107  Tc     -79100.8828      150.0820  
  44  107  Ru     -83920.8828      123.6920  
  45  107  Rh     -86861.2969       11.9920  
  46  107  Pd     -88372.2656        6.2980  
  47  107  Ag     -88405.2656        5.5690  
  48  107  Cd     -86988.2656        6.8560  
  49  107  In     -83562.2656       12.9620  
  50  107  Sn     -78555.9453       86.6660  
  51  107  Sb     -70654.0000      298.0000  
  52  107  Te     -60513.0000      298.0000  
  40  108  Zr     -51903.0000      699.0000  
  41  108  Nb     -60538.0000      503.0000  
  42  108  Mo     -71185.0000      199.0000  
  43  108  Tc     -75935.4063      130.5420  
  44  108  Ru     -83655.4063      120.5870  
  45  108  Rh     -85016.7266      105.0630  
  46  108  Pd     -89521.7266        3.6460  
  47  108  Ag     -87603.5469        5.6010  
  48  108  Cd     -89252.5703        5.7060  
  49  108  In     -84095.5625       36.4780  
  50  108  Sn     -82003.7422       43.3850  
  51  108  Sb     -72507.0000      205.0000  
  52  108  Te     -65682.5781      153.5380  
  53  108  I      -52824.0000      359.0000  
  41  109  Nb     -58097.0000      503.0000  
  42  109  Mo     -67245.0000      298.0000  
  43  109  Tc     -74867.0000      211.0000  
  44  109  Ru     -80852.2109       66.0940  
  45  109  Rh     -85012.2109       11.9780  
  46  109  Pd     -87603.7031        3.6360  
  47  109  Ag     -88719.6563        3.1440  
  48  109  Cd     -88505.3594        4.0760  
  49  109  In     -86485.4063        5.9580  
  50  109  Sn     -82635.7266        9.9400  
  51  109  Sb     -76255.7266       18.8360  
  52  109  Te     -67573.8438       73.7100  
  53  109  I      -57574.0898      153.5500  
  41  110  Nb     -53393.0000      596.0000  
  42  110  Mo     -65456.0000      401.0000  
  43  110  Tc     -71362.0000      401.0000  
  44  110  Ru     -80139.9688      229.3890  
  45  110  Rh     -82949.9688      223.8740  
  46  110  Pd     -88349.9688       10.9290  
  47  110  Ag     -87457.5313        3.1440  
  48  110  Cd     -90349.7109        2.9650  
  49  110  In     -86471.7109       11.9220  
  50  110  Sn     -85834.6563       15.5820  
  51  110  Sb     -77535.0000      201.0000  
  52  110  Te     -72277.2500       53.0230  
  53  110  I      -60348.0000      309.0000  
  54  110  Xe     -51721.0000      401.0000  
  42  111  Mo     -61004.0000      503.0000  
  43  111  Tc     -69815.0000      401.0000  
  44  111  Ru     -76792.0000      298.0000  
  45  111  Rh     -82288.0000      205.0000  
  46  111  Pd     -86029.0938       40.9570  
  47  111  Ag     -88217.4219        3.2850  
  48  111  Cd     -89254.2266        2.9650  
  49  111  In     -88388.8203        5.2320  
  50  111  Sn     -85943.9063        7.0920  
  51  111  Sb     -80844.0000      200.0000  
  52  111  Te     -73475.6875       71.7130  
  53  111  I      -64947.0000      302.0000  
  54  111  Xe     -54369.0000      302.0000  
  42  112  Mo     -58833.0000      596.0000  
  43  112  Tc     -65913.0000      503.0000  
  44  112  Ru     -75867.0000      539.0000  
  45  112  Rh     -79537.0000      500.0000  
  46  112  Pd     -86337.1094       17.9600  
  47  112  Ag     -86625.0781       16.8920  
  48  112  Cd     -90581.0469        2.7810  
  49  112  In     -87995.1172        5.1420  
  50  112  Sn     -88658.8281        4.2200  
  51  112  Sb     -81603.8516       23.4500  
  52  112  Te     -77256.5938      169.6110  
  53  112  I      -67096.0000      211.0000  
  54  112  Xe     -59927.3320      153.6660  
  55  112  Cs     -46266.0000      302.0000  
  42  113  Mo     -53999.0000      596.0000  
  43  113  Tc     -63966.0000      596.0000  
  44  113  Ru     -72154.0000      503.0000  
  45  113  Rh     -78786.0000      401.0000  
  46  113  Pd     -83693.4688       38.8540  
  47  113  Ag     -87033.4688       16.8710  
  48  113  Cd     -89049.9297        2.7760  
  49  113  In     -89366.3828        3.2930  
  50  113  Sn     -88330.4219        3.9730  
  51  113  Sb     -84413.8906       22.0440  
  52  113  Te     -78314.0000      201.0000  
  53  113  I      -71124.9141       53.4300  
  54  113  Xe     -62053.4805       88.7170  
  55  113  Cs     -51664.8281      153.6880  
  43  114  Tc     -59727.0000      596.0000  
  44  114  Ru     -70794.0000      361.0000  
  45  114  Rh     -75594.0000      301.0000  
  46  114  Pd     -83494.1563       24.5340  
  47  114  Ag     -84944.8750       26.2020  
  48  114  Cd     -90021.3203        2.7810  
  49  114  In     -88569.4531        3.1870  
  50  114  Sn     -90558.1406        3.1610  
  51  114  Sb     -84676.6328      201.1080  
  52  114  Te     -81919.0000      200.0000  
  53  114  I      -72796.0000      298.0000  
  54  114  Xe     -66932.0000      207.0000  
  55  114  Cs     -54566.0000      305.0000  
  56  114  Ba     -45698.0000      448.0000  
  43  115  Tc     -57492.0000      699.0000  
  44  115  Ru     -66779.0000      596.0000  
  45  115  Rh     -74403.3750      503.7060  
  46  115  Pd     -80403.3750       60.9930  
  47  115  Ag     -84987.3750       34.9300  
  48  115  Cd     -88090.8594        2.8270  
  49  115  In     -89536.7500        4.2260  
  50  115  Sn     -90032.6328        2.9830  
  51  115  Sb     -87002.6328       20.2210  
  52  115  Te     -82363.9688      106.2600  
  53  115  I      -76459.0000      466.0000  
  54  115  Xe     -68430.0000      239.0000  
  55  115  Cs     -59672.0000      426.0000  
  56  115  Ba     -48708.0000      596.0000  
  44  116  Ru     -65056.0000      699.0000  
  45  116  Rh     -71061.0000      503.0000  
  46  116  Pd     -79961.0234       55.5720  
  47  116  Ag     -82568.0234       46.7790  
  48  116  Cd     -88719.7266        3.2260  
  49  116  In     -88249.7344        4.3030  
  50  116  Sn     -91524.7188        2.9820  
  51  116  Sb     -86817.8047        5.8800  
  52  116  Te     -85305.9688       92.0040  
  53  116  I      -77560.8203      142.6370  
  54  116  Xe     -72901.0000      246.0000  
  55  116  Cs     -62490.0547      351.1520  
  56  116  Ba     -54325.0000      503.0000  
  44  117  Ru     -60743.0000      801.0000  
  45  117  Rh     -69536.0000      596.0000  
  46  117  Pd     -76532.0000      298.0000  
  47  117  Ag     -82265.6406       50.1140  
  48  117  Cd     -86425.6406        3.3780  
  49  117  In     -88943.0078        5.6580  
  50  117  Sn     -90397.9688        2.9130  
  51  117  Sb     -88641.3359        9.4060  
  52  117  Te     -85106.7031       19.0410  
  53  117  I      -80436.6484       71.0930  
  54  117  Xe     -73993.8125      179.9180  
  55  117  Cs     -66471.8828       53.7710  
  56  117  Ba     -56952.0000      648.0000  
  57  117  La     -46565.0000      894.0000  
  44  118  Ru     -58656.0000      904.0000  
  45  118  Rh     -65736.0000      699.0000  
  46  118  Pd     -75465.9844      209.9330  
  47  118  Ag     -79565.9844       63.8100  
  48  118  Cd     -86708.9063       20.2590  
  49  118  In     -87230.0938        8.2370  
  50  118  Sn     -91653.1016        2.8700  
  51  118  Sb     -87996.4688        4.1340  
  52  118  Te     -87723.2578       15.7870  
  53  118  I      -80690.4453       78.2960  
  54  118  Xe     -77713.6797     1000.0850  
  55  118  Cs     -68413.6797       13.0050  
  56  118  Ba     -62000.0000      503.0000  
  57  118  La     -49770.0000      801.0000  
  45  119  Rh     -63938.0000      801.0000  
  46  119  Pd     -72023.0000      298.0000  
  47  119  Ag     -78556.5625       89.7770  
  48  119  Cd     -83906.5625       80.3740  
  49  119  In     -87703.5625        7.7440  
  50  119  Sn     -90067.1875        2.7980  
  51  119  Sb     -89473.2813        8.1500  
  52  119  Te     -87180.2734        8.3900  
  53  119  I      -83666.0000       63.4220  
  54  119  Xe     -78660.6563      123.4240  
  55  119  Cs     -72311.0469       14.0990  
  56  119  Ba     -64224.7070     1019.8870  
  57  119  La     -54967.0000      699.0000  
  58  119  Ce     -44004.0000      904.0000  
  45  120  Rh     -59821.0000      801.0000  
  46  120  Pd     -70766.0000      401.0000  
  47  120  Ag     -75647.9141       73.1650  
  48  120  Cd     -83972.9141       18.7920  
  49  120  In     -85733.2969       40.0790  
  50  120  Sn     -91103.2969        2.5130  
  51  120  Sb     -88422.6953        7.5690  
  52  120  Te     -89404.8828       10.3080  
  53  120  I      -83789.8828       18.2010  
  54  120  Xe     -81829.8828       43.9460  
  55  120  Cs     -73887.7500        9.8700  
  56  120  Ba     -68887.7500      300.1620  
  57  120  La     -57687.0000      596.0000  
  58  120  Ce     -49705.0000      801.0000  
  45  121  Rh     -57678.0000      904.0000  
  46  121  Pd     -66900.0000      503.0000  
  47  121  Ag     -74658.2344      146.8100  
  48  121  Cd     -81058.2344       84.5760  
  49  121  In     -85838.2344       27.4420  
  50  121  Sn     -89202.7734        2.4870  
  51  121  Sb     -89592.8984        2.2660  
  52  121  Te     -88557.2969       25.2160  
  53  121  I      -86287.9453       11.1410  
  54  121  Xe     -82542.9375       24.4870  
  55  121  Cs     -77142.9375       14.1280  
  56  121  Ba     -70340.9141      303.2020  
  57  121  La     -62401.0000      503.0000  
  58  121  Ce     -52471.0000      699.0000  
  59  121  Pr     -41579.0000      803.0000  
  46  122  Pd     -65391.0000      503.0000  
  47  122  Ag     -71427.0000      205.0000  
  48  122  Cd     -80574.0000      205.0000  
  49  122  In     -83576.3281       50.0730  
  50  122  Sn     -89944.9219        2.6940  
  51  122  Sb     -88328.5156        2.2390  
  52  122  Te     -90311.0625        1.8500  
  53  122  I      -86077.0625        5.3310  
  54  122  Xe     -85186.6094       87.3670  
  55  122  Cs     -78131.8906       16.3290  
  56  122  Ba     -74277.0000      298.0000  
  57  122  La     -64543.0000      503.0000  
  58  122  Ce     -57743.0000      596.0000  
  59  122  Pr     -45038.0000      801.0000  
  46  123  Pd     -61236.0000      596.0000  
  47  123  Ag     -69955.0000      298.0000  
  48  123  Cd     -77310.5703       40.8740  
  49  123  In     -83425.5703       24.1180  
  50  123  Sn     -87819.4688        2.6810  
  51  123  Sb     -89222.4922        2.0050  
  52  123  Te     -89169.1563        1.8080  
  53  123  I      -87934.9375        3.6270  
  54  123  Xe     -85258.9375       15.4320  
  55  123  Cs     -81049.1250       12.2160  
  56  123  Ba     -75591.0000      298.0000  
  57  123  La     -68707.0000      401.0000  
  58  123  Ce     -60072.0000      503.0000  
  59  123  Pr     -50338.0000      699.0000  
  47  124  Ag     -66574.0000      401.0000  
  48  124  Cd     -76710.1016       62.6410  
  49  124  In     -80876.1016       49.0200  
  50  124  Sn     -88236.1016        1.3920  
  51  124  Sb     -87618.6172        2.0050  
  52  124  Te     -90523.0703        1.4800  
  53  124  I      -87363.4844        2.3770  
  54  124  Xe     -87657.5078        1.9530  
  55  124  Cs     -81742.5625       11.8900  
